Year,Month,Day,Hour,KW,MW,data
2023,2,22,19,1711.62,1.71162,2/22/23 19:00
2023,2,22,20,1620.12,1.62012,2/22/23 20:00
2023,2,22,21,1616.7,1.6167,2/22/23 21:00
2023,2,22,22,1503.07,1.50307,2/22/23 22:00
2023,2,22,23,1259.31,1.25931,2/22/23 23:00
2023,2,23,0,1242.42,1.24242,2/23/23 0:00
2023,2,23,1,1295.76,1.29576,2/23/23 1:00
2023,2,23,2,1271.9,1.2719,2/23/23 2:00
2023,2,23,3,1286.57,1.28657,2/23/23 3:00
2023,2,23,4,1382.61,1.38261,2/23/23 4:00
2023,2,23,5,1646.31,1.64631,2/23/23 5:00
2023,2,23,6,1995.46,1.99546,2/23/23 6:00
2023,2,23,7,2080.83,2.08083,2/23/23 7:00
2023,2,23,8,2030.73,2.03073,2/23/23 8:00
2023,2,23,9,1919.57,1.91957,2/23/23 9:00
2023,2,23,10,1814.96,1.81496,2/23/23 10:00
2023,2,23,11,1668.79,1.66879,2/23/23 11:00
2023,2,23,12,1537.82,1.53782,2/23/23 12:00
2023,2,23,13,1469.89,1.46989,2/23/23 13:00
2023,2,23,14,1524.22,1.52422,2/23/23 14:00
2023,2,23,15,1505.44,1.50544,2/23/23 15:00
2023,2,23,16,1441.27,1.44127,2/23/23 16:00
2023,2,23,17,1353.1,1.3531,2/23/23 17:00
2023,2,23,18,1457.28,1.45728,2/23/23 18:00
2023,2,23,19,1539.61,1.53961,2/23/23 19:00
2023,2,23,20,1476.96,1.47696,2/23/23 20:00
2023,2,23,21,1382.8,1.3828,2/23/23 21:00
2023,2,23,22,1399.32,1.39932,2/23/23 22:00
2023,2,23,23,1162.69,1.16269,2/23/23 23:00
2023,2,24,0,1145.02,1.14502,2/24/23 0:00
2023,2,24,1,1232.77,1.23277,2/24/23 1:00
2023,2,24,2,1283.99,1.28399,2/24/23 2:00
2023,2,24,3,1271.8,1.2718,2/24/23 3:00
2023,2,24,4,1384.61,1.38461,2/24/23 4:00
2023,2,24,5,1636.46,1.63646,2/24/23 5:00
2023,2,24,6,1952.43,1.95243,2/24/23 6:00
2023,2,24,7,2092.82,2.09282,2/24/23 7:00
2023,2,24,8,1959.98,1.95998,2/24/23 8:00
2023,2,24,9,1832.6,1.8326,2/24/23 9:00
2023,2,24,10,1770.13,1.77013,2/24/23 10:00
2023,2,24,11,1661.55,1.66155,2/24/23 11:00
2023,2,24,12,1449.57,1.44957,2/24/23 12:00
2023,2,24,13,1421.37,1.42137,2/24/23 13:00
2023,2,24,14,1399.35,1.39935,2/24/23 14:00
2023,2,24,15,1405.33,1.40533,2/24/23 15:00
2023,2,24,16,1375.59,1.37559,2/24/23 16:00
2023,2,24,17,1319.53,1.31953,2/24/23 17:00
2023,2,24,18,1257.43,1.25743,2/24/23 18:00
2023,2,24,19,1276.49,1.27649,2/24/23 19:00
2023,2,24,20,1217.48,1.21748,2/24/23 20:00
2023,2,24,21,1193.57,1.19357,2/24/23 21:00
2023,2,24,22,815.07,0.81507,2/24/23 22:00
2023,2,24,23,1024.4,1.0244,2/24/23 23:00
2023,2,25,0,1028.3,1.0283,2/25/23 0:00
2023,2,25,1,1064.36,1.06436,2/25/23 1:00
2023,2,25,2,1047.81,1.04781,2/25/23 2:00
2023,2,25,3,1072.61,1.07261,2/25/23 3:00
2023,2,25,4,1101.25,1.10125,2/25/23 4:00
2023,2,25,5,1178.67,1.17867,2/25/23 5:00
2023,2,25,6,1237.8,1.2378,2/25/23 6:00
2023,2,25,7,1275.37,1.27537,2/25/23 7:00
2023,2,25,8,1233.96,1.23396,2/25/23 8:00
2023,2,25,9,1227.34,1.22734,2/25/23 9:00
2023,2,25,10,1197.92,1.19792,2/25/23 10:00
2023,2,25,11,1139.97,1.13997,2/25/23 11:00
2023,2,25,12,1106.02,1.10602,2/25/23 12:00
2023,2,25,13,1101.79,1.10179,2/25/23 13:00
2023,2,25,14,1173.55,1.17355,2/25/23 14:00
2023,2,25,15,1174.14,1.17414,2/25/23 15:00
2023,2,25,16,1168.84,1.16884,2/25/23 16:00
2023,2,25,17,1143.65,1.14365,2/25/23 17:00
2023,2,25,18,1161.14,1.16114,2/25/23 18:00
2023,2,25,19,1137.14,1.13714,2/25/23 19:00
2023,2,25,20,1052.54,1.05254,2/25/23 20:00
2023,2,25,21,981.02,0.98102,2/25/23 21:00
2023,2,25,22,946.11,0.94611,2/25/23 22:00
2023,2,25,23,938.64,0.93864,2/25/23 23:00
2023,2,26,0,943.73,0.94373,2/26/23 0:00
2023,2,26,1,963.83,0.96383,2/26/23 1:00
2023,2,26,2,948.95,0.94895,2/26/23 2:00
2023,2,26,3,995.35,0.99535,2/26/23 3:00
2023,2,26,4,1121.59,1.12159,2/26/23 4:00
2023,2,26,5,1239.6,1.2396,2/26/23 5:00
2023,2,26,6,1405.09,1.40509,2/26/23 6:00
2023,2,26,7,1488.59,1.48859,2/26/23 7:00
2023,2,26,8,1451.77,1.45177,2/26/23 8:00
2023,2,26,9,1518.55,1.51855,2/26/23 9:00
2023,2,26,10,1450.07,1.45007,2/26/23 10:00
2023,2,26,11,1380.46,1.38046,2/26/23 11:00
2023,2,26,12,1284.99,1.28499,2/26/23 12:00
2023,2,26,13,1241.75,1.24175,2/26/23 13:00
2023,2,26,14,1228.63,1.22863,2/26/23 14:00
2023,2,26,15,1213.08,1.21308,2/26/23 15:00
2023,2,26,16,1208.51,1.20851,2/26/23 16:00
2023,2,26,17,1208.45,1.20845,2/26/23 17:00
2023,2,26,18,1248.84,1.24884,2/26/23 18:00
2023,2,26,19,1367.4,1.3674,2/26/23 19:00
2023,2,26,20,1353.38,1.35338,2/26/23 20:00
2023,2,26,21,1275.75,1.27575,2/26/23 21:00
2023,2,26,22,1236.4,1.2364,2/26/23 22:00
2023,2,26,23,1303.02,1.30302,2/26/23 23:00
2023,2,27,0,1338.26,1.33826,2/27/23 0:00
2023,2,27,1,1318.95,1.31895,2/27/23 1:00
2023,2,27,2,1283.62,1.28362,2/27/23 2:00
2023,2,27,3,1298.03,1.29803,2/27/23 3:00
2023,2,27,4,1502.44,1.50244,2/27/23 4:00
2023,2,27,5,1781.05,1.78105,2/27/23 5:00
2023,2,27,6,2490.05,2.49005,2/27/23 6:00
2023,2,27,7,2622.19,2.62219,2/27/23 7:00
2023,2,27,8,2365.63,2.36563,2/27/23 8:00
2023,2,27,9,2082.07,2.08207,2/27/23 9:00
2023,2,27,10,1871.93,1.87193,2/27/23 10:00
2023,2,27,11,1893.21,1.89321,2/27/23 11:00
2023,2,27,12,1754.3,1.7543,2/27/23 12:00
2023,2,27,13,1662.7,1.6627,2/27/23 13:00
2023,2,27,14,1589.62,1.58962,2/27/23 14:00
2023,2,27,15,1638.9,1.6389,2/27/23 15:00
2023,2,27,16,1542.52,1.54252,2/27/23 16:00
2023,2,27,17,1435.63,1.43563,2/27/23 17:00
2023,2,27,18,1458.1,1.4581,2/27/23 18:00
2023,2,27,19,1516.78,1.51678,2/27/23 19:00
2023,2,27,20,1474.6,1.4746,2/27/23 20:00
2023,2,27,21,1456.67,1.45667,2/27/23 21:00
2023,2,27,22,1019.95,1.01995,2/27/23 22:00
2023,2,27,23,1191.4,1.1914,2/27/23 23:00
2023,2,28,0,1181.3,1.1813,2/28/23 0:00
2023,2,28,1,1304.63,1.30463,2/28/23 1:00
2023,2,28,2,1285.83,1.28583,2/28/23 2:00
2023,2,28,3,1317.17,1.31717,2/28/23 3:00
2023,2,28,4,1414.24,1.41424,2/28/23 4:00
2023,2,28,5,1516.11,1.51611,2/28/23 5:00
2023,2,28,6,1969.87,1.96987,2/28/23 6:00
2023,2,28,7,2027.09,2.02709,2/28/23 7:00
2023,2,28,8,2000.62,2.00062,2/28/23 8:00
2023,2,28,9,1910.83,1.91083,2/28/23 9:00
2023,2,28,10,1798.53,1.79853,2/28/23 10:00
2023,2,28,11,1695.91,1.69591,2/28/23 11:00
2023,2,28,12,1595.83,1.59583,2/28/23 12:00
2023,2,28,13,1489.8,1.4898,2/28/23 13:00
2023,2,28,14,1476.59,1.47659,2/28/23 14:00
2023,2,28,15,1543.57,1.54357,2/28/23 15:00
2023,2,28,16,1516.14,1.51614,2/28/23 16:00
2023,2,28,17,1409.13,1.40913,2/28/23 17:00
2023,2,28,18,1405.88,1.40588,2/28/23 18:00
2023,2,28,19,1505.24,1.50524,2/28/23 19:00
2023,2,28,20,1491.91,1.49191,2/28/23 20:00
2023,2,28,21,1363.19,1.36319,2/28/23 21:00
2023,2,28,22,1374.05,1.37405,2/28/23 22:00
2023,2,28,23,1113.32,1.11332,2/28/23 23:00
2023,3,1,0,1144.54,1.14454,3/1/23 0:00
2023,3,1,1,1187.13,1.18713,3/1/23 1:00
2023,3,1,2,1241.64,1.24164,3/1/23 2:00
2023,3,1,3,1231.66,1.23166,3/1/23 3:00
2023,3,1,4,1323.33,1.32333,3/1/23 4:00
2023,3,1,5,1491.7,1.4917,3/1/23 5:00
2023,3,1,6,1809.47,1.80947,3/1/23 6:00
2023,3,1,7,1931.45,1.93145,3/1/23 7:00
2023,3,1,8,1952.92,1.95292,3/1/23 8:00
2023,3,1,9,1873.56,1.87356,3/1/23 9:00
2023,3,1,10,1724.32,1.72432,3/1/23 10:00
2023,3,1,11,1578.75,1.57875,3/1/23 11:00
2023,3,1,12,1527.59,1.52759,3/1/23 12:00
2023,3,1,13,1441.66,1.44166,3/1/23 13:00
2023,3,1,14,1410.89,1.41089,3/1/23 14:00
2023,3,1,15,1405.49,1.40549,3/1/23 15:00
2023,3,1,16,1321.84,1.32184,3/1/23 16:00
2023,3,1,17,1258.75,1.25875,3/1/23 17:00
2023,3,1,18,1319.98,1.31998,3/1/23 18:00
2023,3,1,19,1382.49,1.38249,3/1/23 19:00
2023,3,1,20,1370.59,1.37059,3/1/23 20:00
2023,3,1,21,1559.04,1.55904,3/1/23 21:00
2023,3,1,22,1666.53,1.66653,3/1/23 22:00
2023,3,1,23,1478.81,1.47881,3/1/23 23:00
2023,3,2,0,1340.82,1.34082,3/2/23 0:00
2023,3,2,1,1305.47,1.30547,3/2/23 1:00
2023,3,2,2,1269.64,1.26964,3/2/23 2:00
2023,3,2,3,1270.84,1.27084,3/2/23 3:00
2023,3,2,4,1457.08,1.45708,3/2/23 4:00
2023,3,2,5,1712.94,1.71294,3/2/23 5:00
2023,3,2,6,2101.33,2.10133,3/2/23 6:00
2023,3,2,7,2158.58,2.15858,3/2/23 7:00
2023,3,2,8,2107.66,2.10766,3/2/23 8:00
2023,3,2,9,1989.12,1.98912,3/2/23 9:00
2023,3,2,10,1917.23,1.91723,3/2/23 10:00
2023,3,2,11,1897.44,1.89744,3/2/23 11:00
2023,3,2,12,1827.07,1.82707,3/2/23 12:00
2023,3,2,13,1709.86,1.70986,3/2/23 13:00
2023,3,2,14,1640.53,1.64053,3/2/23 14:00
2023,3,2,15,1578.47,1.57847,3/2/23 15:00
2023,3,2,16,1532.41,1.53241,3/2/23 16:00
2023,3,2,17,1461.2,1.4612,3/2/23 17:00
2023,3,2,18,1583.64,1.58364,3/2/23 18:00
2023,3,2,19,1609.45,1.60945,3/2/23 19:00
2023,3,2,20,1508.44,1.50844,3/2/23 20:00
2023,3,2,21,1486.74,1.48674,3/2/23 21:00
2023,3,2,22,1524.48,1.52448,3/2/23 22:00
2023,3,2,23,1312.57,1.31257,3/2/23 23:00
2023,3,3,0,1222.32,1.22232,3/3/23 0:00
2023,3,3,1,1194.24,1.19424,3/3/23 1:00
2023,3,3,2,1208.09,1.20809,3/3/23 2:00
2023,3,3,3,1240.15,1.24015,3/3/23 3:00
2023,3,3,4,1329.42,1.32942,3/3/23 4:00
2023,3,3,5,1572.27,1.57227,3/3/23 5:00
2023,3,3,6,1877.49,1.87749,3/3/23 6:00
2023,3,3,7,1990.89,1.99089,3/3/23 7:00
2023,3,3,8,1977.21,1.97721,3/3/23 8:00
2023,3,3,9,1858.57,1.85857,3/3/23 9:00
2023,3,3,10,1719.2,1.7192,3/3/23 10:00
2023,3,3,11,1799.92,1.79992,3/3/23 11:00
2023,3,3,12,1647.63,1.64763,3/3/23 12:00
2023,3,3,13,1499.74,1.49974,3/3/23 13:00
2023,3,3,14,1449.07,1.44907,3/3/23 14:00
2023,3,3,15,1452.87,1.45287,3/3/23 15:00
2023,3,3,16,1485.59,1.48559,3/3/23 16:00
2023,3,3,17,1432.88,1.43288,3/3/23 17:00
2023,3,3,18,1355.13,1.35513,3/3/23 18:00
2023,3,3,19,1350.01,1.35001,3/3/23 19:00
2023,3,3,20,1292.06,1.29206,3/3/23 20:00
2023,3,3,21,1328.75,1.32875,3/3/23 21:00
2023,3,3,22,928.44,0.92844,3/3/23 22:00
2023,3,3,23,1126.63,1.12663,3/3/23 23:00
2023,3,4,0,1191.95,1.19195,3/4/23 0:00
2023,3,4,1,1301.84,1.30184,3/4/23 1:00
2023,3,4,2,1268.58,1.26858,3/4/23 2:00
2023,3,4,3,1238.11,1.23811,3/4/23 3:00
2023,3,4,4,1238.29,1.23829,3/4/23 4:00
2023,3,4,5,1338.48,1.33848,3/4/23 5:00
2023,3,4,6,1445.67,1.44567,3/4/23 6:00
2023,3,4,7,1421.9,1.4219,3/4/23 7:00
2023,3,4,8,1337.84,1.33784,3/4/23 8:00
2023,3,4,9,1318.29,1.31829,3/4/23 9:00
2023,3,4,10,1210.16,1.21016,3/4/23 10:00
2023,3,4,11,1218.04,1.21804,3/4/23 11:00
2023,3,4,12,1123.29,1.12329,3/4/23 12:00
2023,3,4,13,1055.84,1.05584,3/4/23 13:00
2023,3,4,14,1096.12,1.09612,3/4/23 14:00
2023,3,4,15,1169.84,1.16984,3/4/23 15:00
2023,3,4,16,1186.81,1.18681,3/4/23 16:00
2023,3,4,17,1152.62,1.15262,3/4/23 17:00
2023,3,4,18,1097.45,1.09745,3/4/23 18:00
2023,3,4,19,1042.75,1.04275,3/4/23 19:00
2023,3,4,20,982.16,0.98216,3/4/23 20:00
2023,3,4,21,979.45,0.97945,3/4/23 21:00
2023,3,4,22,1002.84,1.00284,3/4/23 22:00
2023,3,4,23,1008.34,1.00834,3/4/23 23:00
2023,3,5,0,1017.25,1.01725,3/5/23 0:00
2023,3,5,1,1093.54,1.09354,3/5/23 1:00
2023,3,5,2,1167.34,1.16734,3/5/23 2:00
2023,3,5,3,1184.36,1.18436,3/5/23 3:00
2023,3,5,4,1211.12,1.21112,3/5/23 4:00
2023,3,5,5,1311.83,1.31183,3/5/23 5:00
2023,3,5,6,1346.04,1.34604,3/5/23 6:00
2023,3,5,7,1363.44,1.36344,3/5/23 7:00
2023,3,5,8,1271.78,1.27178,3/5/23 8:00
2023,3,5,9,1240.09,1.24009,3/5/23 9:00
2023,3,5,10,1201.9,1.2019,3/5/23 10:00
2023,3,5,11,1103.73,1.10373,3/5/23 11:00
2023,3,5,12,1057.74,1.05774,3/5/23 12:00
2023,3,5,13,1079.23,1.07923,3/5/23 13:00
2023,3,5,14,1128.33,1.12833,3/5/23 14:00
2023,3,5,15,1168.73,1.16873,3/5/23 15:00
2023,3,5,16,1156.52,1.15652,3/5/23 16:00
2023,3,5,17,1133.05,1.13305,3/5/23 17:00
2023,3,5,18,1103.7,1.1037,3/5/23 18:00
2023,3,5,19,1074.65,1.07465,3/5/23 19:00
2023,3,5,20,1003.64,1.00364,3/5/23 20:00
2023,3,5,21,970.18,0.97018,3/5/23 21:00
2023,3,5,22,995.65,0.99565,3/5/23 22:00
2023,3,5,23,959.86,0.95986,3/5/23 23:00
2023,3,6,0,704.24,0.70424,3/6/23 0:00
2023,3,6,1,987.83,0.98783,3/6/23 1:00
2023,3,6,2,1003.84,1.00384,3/6/23 2:00
2023,3,6,3,1072.41,1.07241,3/6/23 3:00
2023,3,6,4,1147.13,1.14713,3/6/23 4:00
2023,3,6,5,1313.11,1.31311,3/6/23 5:00
2023,3,6,6,1667.29,1.66729,3/6/23 6:00
2023,3,6,7,1598.61,1.59861,3/6/23 7:00
2023,3,6,8,1502.97,1.50297,3/6/23 8:00
2023,3,6,9,1532.45,1.53245,3/6/23 9:00
2023,3,6,10,1463.75,1.46375,3/6/23 10:00
2023,3,6,11,1315.58,1.31558,3/6/23 11:00
2023,3,6,12,1359.69,1.35969,3/6/23 12:00
2023,3,6,13,1470.86,1.47086,3/6/23 13:00
2023,3,6,14,1450.94,1.45094,3/6/23 14:00
2023,3,6,15,1455.47,1.45547,3/6/23 15:00
2023,3,6,16,1456.78,1.45678,3/6/23 16:00
2023,3,6,17,1406.89,1.40689,3/6/23 17:00
2023,3,6,18,1337.35,1.33735,3/6/23 18:00
2023,3,6,19,1333.18,1.33318,3/6/23 19:00
2023,3,6,20,1199.59,1.19959,3/6/23 20:00
2023,3,6,21,1100.77,1.10077,3/6/23 21:00
2023,3,6,22,1059.54,1.05954,3/6/23 22:00
2023,3,6,23,953.01,0.95301,3/6/23 23:00
2023,3,7,0,934.67,0.93467,3/7/23 0:00
2023,3,7,1,951.91,0.95191,3/7/23 1:00
2023,3,7,2,949,0.949,3/7/23 2:00
2023,3,7,3,964.26,0.96426,3/7/23 3:00
2023,3,7,4,1044.26,1.04426,3/7/23 4:00
2023,3,7,5,1131.36,1.13136,3/7/23 5:00
2023,3,7,6,1376.04,1.37604,3/7/23 6:00
2023,3,7,7,1502.72,1.50272,3/7/23 7:00
2023,3,7,8,1481.5,1.4815,3/7/23 8:00
2023,3,7,9,1422.09,1.42209,3/7/23 9:00
2023,3,7,10,1344.78,1.34478,3/7/23 10:00
2023,3,7,11,1303.59,1.30359,3/7/23 11:00
2023,3,7,12,1376.63,1.37663,3/7/23 12:00
2023,3,7,13,1461.03,1.46103,3/7/23 13:00
2023,3,7,14,1449.3,1.4493,3/7/23 14:00
2023,3,7,15,1495.38,1.49538,3/7/23 15:00
2023,3,7,16,1402.45,1.40245,3/7/23 16:00
2023,3,7,17,1398.63,1.39863,3/7/23 17:00
2023,3,7,18,1385.05,1.38505,3/7/23 18:00
2023,3,7,19,1410.47,1.41047,3/7/23 19:00
2023,3,7,20,1252.06,1.25206,3/7/23 20:00
2023,3,7,21,1134.5,1.1345,3/7/23 21:00
2023,3,7,22,1078.71,1.07871,3/7/23 22:00
2023,3,7,23,977.12,0.97712,3/7/23 23:00
2023,3,8,0,720.01,0.72001,3/8/23 0:00
2023,3,8,1,1003.66,1.00366,3/8/23 1:00
2023,3,8,2,1035.53,1.03553,3/8/23 2:00
2023,3,8,3,1074.66,1.07466,3/8/23 3:00
2023,3,8,4,1203.47,1.20347,3/8/23 4:00
2023,3,8,5,1354.19,1.35419,3/8/23 5:00
2023,3,8,6,1637.07,1.63707,3/8/23 6:00
2023,3,8,7,1821.85,1.82185,3/8/23 7:00
2023,3,8,8,1725.91,1.72591,3/8/23 8:00
2023,3,8,9,1607.52,1.60752,3/8/23 9:00
2023,3,8,10,1452.17,1.45217,3/8/23 10:00
2023,3,8,11,1308.06,1.30806,3/8/23 11:00
2023,3,8,12,1366.86,1.36686,3/8/23 12:00
2023,3,8,13,1529.95,1.52995,3/8/23 13:00
2023,3,8,14,1528.17,1.52817,3/8/23 14:00
2023,3,8,15,1498.41,1.49841,3/8/23 15:00
2023,3,8,16,1463.81,1.46381,3/8/23 16:00
2023,3,8,17,1394.52,1.39452,3/8/23 17:00
2023,3,8,18,1315.11,1.31511,3/8/23 18:00
2023,3,8,19,1321.41,1.32141,3/8/23 19:00
2023,3,8,20,1187.33,1.18733,3/8/23 20:00
2023,3,8,21,1160.35,1.16035,3/8/23 21:00
2023,3,8,22,1091.32,1.09132,3/8/23 22:00
2023,3,8,23,983.83,0.98383,3/8/23 23:00
2023,3,9,0,948.28,0.94828,3/9/23 0:00
2023,3,9,1,1012.98,1.01298,3/9/23 1:00
2023,3,9,2,1069.63,1.06963,3/9/23 2:00
2023,3,9,3,1123.79,1.12379,3/9/23 3:00
2023,3,9,4,1154.52,1.15452,3/9/23 4:00
2023,3,9,5,1387.33,1.38733,3/9/23 5:00
2023,3,9,6,1614.53,1.61453,3/9/23 6:00
2023,3,9,7,1724.28,1.72428,3/9/23 7:00
2023,3,9,8,1647.88,1.64788,3/9/23 8:00
2023,3,9,9,1515.32,1.51532,3/9/23 9:00
2023,3,9,10,1376.98,1.37698,3/9/23 10:00
2023,3,9,11,1286.99,1.28699,3/9/23 11:00
2023,3,9,12,1383.36,1.38336,3/9/23 12:00
2023,3,9,13,1520.52,1.52052,3/9/23 13:00
2023,3,9,14,1497.8,1.4978,3/9/23 14:00
2023,3,9,15,1505.65,1.50565,3/9/23 15:00
2023,3,9,16,1435.52,1.43552,3/9/23 16:00
2023,3,9,17,1366.39,1.36639,3/9/23 17:00
2023,3,9,18,1346.37,1.34637,3/9/23 18:00
2023,3,9,19,1356.12,1.35612,3/9/23 19:00
2023,3,9,20,1225.69,1.22569,3/9/23 20:00
2023,3,9,21,1119.06,1.11906,3/9/23 21:00
2023,3,9,22,803.51,0.80351,3/9/23 22:00
2023,3,9,23,992.97,0.99297,3/9/23 23:00
2023,3,10,0,972.55,0.97255,3/10/23 0:00
2023,3,10,1,1030.92,1.03092,3/10/23 1:00
2023,3,10,2,992.87,0.99287,3/10/23 2:00
2023,3,10,3,1035.53,1.03553,3/10/23 3:00
2023,3,10,4,1161.51,1.16151,3/10/23 4:00
2023,3,10,5,1294.55,1.29455,3/10/23 5:00
2023,3,10,6,1556.34,1.55634,3/10/23 6:00
2023,3,10,7,1630.81,1.63081,3/10/23 7:00
2023,3,10,8,1560.93,1.56093,3/10/23 8:00
2023,3,10,9,1408.52,1.40852,3/10/23 9:00
2023,3,10,10,1294.75,1.29475,3/10/23 10:00
2023,3,10,11,1289.24,1.28924,3/10/23 11:00
2023,3,10,12,1443.27,1.44327,3/10/23 12:00
2023,3,10,13,1457.37,1.45737,3/10/23 13:00
2023,3,10,14,1459.36,1.45936,3/10/23 14:00
2023,3,10,15,1446.1,1.4461,3/10/23 15:00
2023,3,10,16,1453.47,1.45347,3/10/23 16:00
2023,3,10,17,1402.19,1.40219,3/10/23 17:00
2023,3,10,18,1345.34,1.34534,3/10/23 18:00
2023,3,10,19,1379.23,1.37923,3/10/23 19:00
2023,3,10,20,1314.49,1.31449,3/10/23 20:00
2023,3,10,21,1229.45,1.22945,3/10/23 21:00
2023,3,10,22,1138.11,1.13811,3/10/23 22:00
2023,3,10,23,977.21,0.97721,3/10/23 23:00
2023,3,11,0,691.61,0.69161,3/11/23 0:00
2023,3,11,1,918.53,0.91853,3/11/23 1:00
2023,3,11,2,912.98,0.91298,3/11/23 2:00
2023,3,11,3,901.92,0.90192,3/11/23 3:00
2023,3,11,4,947.28,0.94728,3/11/23 4:00
2023,3,11,5,973.77,0.97377,3/11/23 5:00
2023,3,11,6,1027.81,1.02781,3/11/23 6:00
2023,3,11,7,1028.61,1.02861,3/11/23 7:00
2023,3,11,8,1041.01,1.04101,3/11/23 8:00
2023,3,11,9,1050.42,1.05042,3/11/23 9:00
2023,3,11,10,1092.08,1.09208,3/11/23 10:00
2023,3,11,11,1150.36,1.15036,3/11/23 11:00
2023,3,11,12,1172.53,1.17253,3/11/23 12:00
2023,3,11,13,1184.59,1.18459,3/11/23 13:00
2023,3,11,14,1173.23,1.17323,3/11/23 14:00
2023,3,11,15,1181.25,1.18125,3/11/23 15:00
2023,3,11,16,1162.22,1.16222,3/11/23 16:00
2023,3,11,17,1158.8,1.1588,3/11/23 17:00
2023,3,11,18,1113.14,1.11314,3/11/23 18:00
2023,3,11,19,1141.09,1.14109,3/11/23 19:00
2023,3,11,20,1089.28,1.08928,3/11/23 20:00
2023,3,11,21,1030.52,1.03052,3/11/23 21:00
2023,3,11,22,1000.75,1.00075,3/11/23 22:00
2023,3,11,23,946.82,0.94682,3/11/23 23:00
2023,3,12,0,902.03,0.90203,3/12/23 0:00
2023,3,12,1,919.82,0.91982,3/12/23 1:00
2023,3,12,2,925.49,0.92549,3/12/23 2:00
2023,3,12,3,923.96,0.92396,3/12/23 3:00
2023,3,12,4,933.66,0.93366,3/12/23 4:00
2023,3,12,5,1011.93,1.01193,3/12/23 5:00
2023,3,12,6,1078.07,1.07807,3/12/23 6:00
2023,3,12,7,1124.7,1.1247,3/12/23 7:00
2023,3,12,8,1096.34,1.09634,3/12/23 8:00
2023,3,12,9,1044.51,1.04451,3/12/23 9:00
2023,3,12,10,1085.67,1.08567,3/12/23 10:00
2023,3,12,11,1150.49,1.15049,3/12/23 11:00
2023,3,12,12,1178.57,1.17857,3/12/23 12:00
2023,3,12,13,1202.44,1.20244,3/12/23 13:00
2023,3,12,14,1236.92,1.23692,3/12/23 14:00
2023,3,12,15,1175.13,1.17513,3/12/23 15:00
2023,3,12,16,1159.2,1.1592,3/12/23 16:00
2023,3,12,17,1176.91,1.17691,3/12/23 17:00
2023,3,12,18,1116.25,1.11625,3/12/23 18:00
2023,3,12,19,1130.49,1.13049,3/12/23 19:00
2023,3,12,20,1026.43,1.02643,3/12/23 20:00
2023,3,12,21,966.34,0.96634,3/12/23 21:00
2023,3,12,22,914.44,0.91444,3/12/23 22:00
2023,3,12,23,864.71,0.86471,3/12/23 23:00
2023,3,13,0,654.44,0.65444,3/13/23 0:00
2023,3,13,1,858.72,0.85872,3/13/23 1:00
2023,3,13,2,888.95,0.88895,3/13/23 2:00
2023,3,13,3,895.4,0.8954,3/13/23 3:00
2023,3,13,4,969.64,0.96964,3/13/23 4:00
2023,3,13,5,1082.95,1.08295,3/13/23 5:00
2023,3,13,6,1308.42,1.30842,3/13/23 6:00
2023,3,13,7,1280.41,1.28041,3/13/23 7:00
2023,3,13,8,1307.23,1.30723,3/13/23 8:00
2023,3,13,9,1305.4,1.3054,3/13/23 9:00
2023,3,13,10,1367.42,1.36742,3/13/23 10:00
2023,3,13,11,1443.42,1.44342,3/13/23 11:00
2023,3,13,12,1504.99,1.50499,3/13/23 12:00
2023,3,13,13,1558.23,1.55823,3/13/23 13:00
2023,3,13,14,1583.21,1.58321,3/13/23 14:00
2023,3,13,15,1560.82,1.56082,3/13/23 15:00
2023,3,13,16,1565.05,1.56505,3/13/23 16:00
2023,3,13,17,1462.68,1.46268,3/13/23 17:00
2023,3,13,18,1436.67,1.43667,3/13/23 18:00
2023,3,13,19,1523.99,1.52399,3/13/23 19:00
2023,3,13,20,1441.76,1.44176,3/13/23 20:00
2023,3,13,21,1359.96,1.35996,3/13/23 21:00
2023,3,13,22,904.23,0.90423,3/13/23 22:00
2023,3,13,23,978.15,0.97815,3/13/23 23:00
2023,3,14,0,922.83,0.92283,3/14/23 0:00
2023,3,14,1,900.43,0.90043,3/14/23 1:00
2023,3,14,2,898.93,0.89893,3/14/23 2:00
2023,3,14,3,929.13,0.92913,3/14/23 3:00
2023,3,14,4,974.34,0.97434,3/14/23 4:00
2023,3,14,5,1109.01,1.10901,3/14/23 5:00
2023,3,14,6,1236.73,1.23673,3/14/23 6:00
2023,3,14,7,1358.13,1.35813,3/14/23 7:00
2023,3,14,8,1376.7,1.3767,3/14/23 8:00
2023,3,14,9,1459.06,1.45906,3/14/23 9:00
2023,3,14,10,1478.35,1.47835,3/14/23 10:00
2023,3,14,11,1515.22,1.51522,3/14/23 11:00
2023,3,14,12,1582.7,1.5827,3/14/23 12:00
2023,3,14,13,1577.98,1.57798,3/14/23 13:00
2023,3,14,14,1572.27,1.57227,3/14/23 14:00
2023,3,14,15,1559.26,1.55926,3/14/23 15:00
2023,3,14,16,1542.11,1.54211,3/14/23 16:00
2023,3,14,17,1424.25,1.42425,3/14/23 17:00
2023,3,14,18,1454.62,1.45462,3/14/23 18:00
2023,3,14,19,1500.97,1.50097,3/14/23 19:00
2023,3,14,20,1416.41,1.41641,3/14/23 20:00
2023,3,14,21,1387.12,1.38712,3/14/23 21:00
2023,3,14,22,1297.31,1.29731,3/14/23 22:00
